SNR,BER,FER,CFO,MOD,CODERATE
6,0.498358926268902,1,16.2192516488854,64,0.833333333333333
20,0.0122196037357074,1,-0.48917428866925,4,0.75
13,0.5,1,5.53244389191105,2,0.833333333333333
10,0.01899883938033,1,-3.8635455580878,4,0.833333333333333
24,0.0213990804777348,1,3.07445546956362,1024,0.5
20,0.155078331279704,1,10.9490819939989,16,0.833333333333333
5,0.500187384348722,1,6.59051712140154,1024,0.833333333333333
19,0,0,4.33934282427073,16,0.666666666666667
3,0.5,1,0,16,0.833333333333333
22,0,0,4.10773805756199,64,0.666666666666667
25,0,0,5.16276196224565,4,0.666666666666667
23,0,0,5.17854139824805,16,0.5
23,0,0,5.65367672897924,4,0.5
5,0.5,1,0,2,0.75
18,0,0,9.30856447663949,16,0.833333333333333
12,0.491455912508544,1,6.05489809555212,256,0.75
19,0.47597348349228,1,4.38796635574703,256,0.75
4,0.5,1,0,4,0.666666666666667
12,0.453770734146394,1,3.20113478897193,16,0.75
24,0.0352903711423774,1,5.15130015180534,64,0.75
19,0,0,-3.39666007634536,2,0.75
0,0.5,1,0,4,0.666666666666667
3,0.501258557649535,1,6.99597260382147,256,0.75
21,0.430756914545685,1,4.82272906584616,1024,0.666666666666667
17,0.498232922316922,1,8.13545805790904,256,0.833333333333333
20,0,0,3.68486941554827,2,0.5
4,0.113969625556428,1,5.11347125391183,4,0.75
19,0.433551907822361,1,-0.671726295758627,64,0.75
0,0.5,1,0,64,0.666666666666667
8,0.501350779546268,1,7.11134465703346,256,0.75
5,0.0103400960501813,0.888888888888889,10.3718474024863,16,0.5
13,0.419313463336159,1,4.99106055058682,64,0.5
5,0.062305702297876,1,8.45419432538157,16,0.75
22,0.475011809933376,1,3.71901071393521,64,0.666666666666667
21,0,0,10.1397598666043,16,0.75
22,0,0,0.56638381813591,4,0.833333333333333
12,0.498864593634399,1,4.46128381742585,256,0.666666666666667
24,0,0,8.88993799486527,16,0.75
22,0,0,-1.29488734221382,2,0.5
8,0.5,1,0,16,0.833333333333333
18,0,0,4.85525171614471,4,0.5
14,0.5,1,0,4,0.5
15,0.0145872129112353,0.555555555555556,3.5406736483942,16,0.5
13,0.5,1,0,2,0.5
1,0.5,1,0,64,0.666666666666667
25,0,0,10.4880409185039,2,0.5
8,0.5,1,11.0606352860026,16,0.833333333333333
23,0,0,4.12060598502845,2,0.833333333333333
11,0.500568309993579,1,6.73893217755618,1024,0.75
10,0.5,1,0,64,0.5
17,0.396625379335495,1,-4.79105408324149,64,0.833333333333333
20,2.17396030348486E-05,0.111111111111111,2.4927783609365,64,0.5
13,0,0,-0.417078003399071,2,0.666666666666667
10,0.182365869932101,1,11.0133262854916,4,0.833333333333333
2,0.5,1,0,256,0.75
13,0.501882797993996,1,-0.151064290502739,1024,0.75
8,0.5,1,0,256,0.666666666666667
14,0.0672734467748318,1,-6.31010467425381,2,0.75
17,0.497863482645375,1,-0.356059290588369,256,0.666666666666667
0,0.5,1,0,64,0.75
24,0,0,1.28438050404711,16,0.833333333333333
11,0.5,1,0,256,0.75
9,0.497749951085893,1,-8.59332119780774,64,0.5
1,0.5,1,0,1024,0.75
6,0.000640646560220777,0.166666666666667,0.65197019960538,4,0.5
11,0.5,1,0,4,0.5
3,0.5,1,0,16,0.5
20,0.000657073395098232,0.333333333333333,9.98101950243978,4,0.5
6,0.500341700104463,1,2.82599872853806,256,0.833333333333333
23,0,0,9.77964091295757,16,0.666666666666667
6,0.478345445202966,1,6.71736383195178,16,0.666666666666667
6,0.500765152757283,1,6.42490106504972,1024,0.833333333333333
22,0.05023367344442,1,-8.63021907225973,16,0.666666666666667
3,0,0,-8.1561242514673,2,0.5
3,0.5,1,0,1024,0.666666666666667
12,0.49760528918736,1,10.7491380502586,1024,0.75
18,0.000173701580684384,0.333333333333333,7.39757982122841,64,0.75
21,0,0,8.59013927532744,16,0.833333333333333
5,0.5,1,0,2,0.833333333333333
0,0.5,1,0,1024,0.666666666666667
0,0.5,1,0,2,0.666666666666667
3,0.0882573534207265,1,6.10719485634925,16,0.75
10,0.470035348352311,1,-0.347530681599674,256,0.5
22,0.0523645788561977,1,-1.27260078562463,64,0.833333333333333
22,0.496224986141366,1,-2.54875291884901,1024,0.833333333333333
18,0,0,2.5945311576138,4,0.833333333333333
24,0.43613707165109,1,1.96375092728873,1024,0.833333333333333
15,0.26118368547066,1,4.41699299145756,16,0.5
17,0.058185500996439,1,-0.650937129811561,16,0.5
9,0.5,1,0,2,0.75
6,0,0,8.07069682266862,4,0.5
5,0.500108456105645,1,5.9191076888376,1024,0.75
14,0,0,3.25358173473046,4,0.75
24,0.451873453103163,1,3.37595093095443,1024,0.833333333333333
17,0.0105238740553541,1,0.655213429376544,256,0.666666666666667
15,0.456509101636386,1,10.6084544081582,1024,0.75
13,0.49918441008555,1,5.55549607265639,1024,0.75
0,0.502280538858753,1,14.4688517916276,256,0.5
18,0.411766238164081,1,6.37894564465603,1024,0.5
17,0.500541838737076,1,2.79835108368454,1024,0.666666666666667
12,0.0282077743378053,1,4.11643002016182,4,0.666666666666667
22,0,0,1.89073507703294,4,0.75
12,0.492033842434897,1,6.90466614213648,256,0.666666666666667
22,0,0,7.83016764808292,4,0.666666666666667
3,0.5,1,-3.08134672344887,16,0.5
17,0,0,5.98852638126967,2,0.666666666666667
3,0.5,1,0,1024,0.833333333333333
6,0.495120186195701,1,3.46681380500858,16,0.833333333333333
23,0,0,0.43580764743471,2,0.75
23,0,0,5.82935795692814,64,0.833333333333333
1,0.5,1,-2.98681148180473,16,0.666666666666667
20,0,0,0.774701346036486,16,0.666666666666667
16,0.49143072201957,1,12.8135486418659,64,0.75
1,0.498541267794579,1,-5.71392466813745,1024,0.5
4,0.5,1,0,64,0.75
13,0.466255234467519,1,5.53550530447524,256,0.666666666666667
20,0.00371287128712871,0.555555555555556,13.2426163709718,64,0.75
0,0.5,1,0,256,0.666666666666667
18,0,0,5.80032751220935,64,0.75
17,0,0,6.37924775215528,2,0.666666666666667
24,0,0,6.68743194475717,2,0.833333333333333
9,0.498977585016736,1,2.04339733836068,1024,0.5
23,0,0,1.03897490672962,16,0.833333333333333
20,0.00476041625965433,1,2.34309527500509,64,0.833333333333333
25,0.354326097141965,1,-0.0218225220645426,1024,0.75
4,0.5,1,0,2,0.75
18,0,0,-0.33835535945095,2,0.75
21,0,0,8.81390443737268,16,0.833333333333333
20,0.00027659238185554,0.111111111111111,5.41442273768491,2,0.833333333333333
13,0.5,1,0,256,0.75
14,0.199830431096328,1,4.62927929898689,64,0.5
25,0.0875056465101515,1,7.47080259306972,256,0.666666666666667
8,0.47201686223928,1,0.499699951836282,16,0.666666666666667
12,0,0,3.65043653782377,2,0.833333333333333
8,0.49720421443309,1,1.7486725811787,256,0.666666666666667
14,0,0,1.23032323708417,16,0.5
12,0.486815257397807,1,7.66573870466073,256,0.833333333333333
7,0.5,1,0,2,0.833333333333333
11,0.488222721305428,1,5.19623640649033,256,0.75
16,0.486051593841947,1,2.44096468262365,256,0.666666666666667
0,0.5,1,0,16,0.5
2,0.5,1,0,2,0.75
2,0.5,1,0,16,0.833333333333333
22,0.421731928831981,1,0.50695095945792,64,0.75
12,0.000355618776671408,0.142857142857143,2.85272669540946,2,0.833333333333333
19,0,0,7.70618522163712,16,0.833333333333333
8,0.500805435960519,1,21.8757617190087,1024,0.666666666666667
10,0.250918498228222,1,-5.48410229516881,64,0.5
21,0,0,4.92413417642724,16,0.666666666666667
2,0.497878750614855,1,4.07640547927743,1024,0.833333333333333
10,0.49193872126203,1,0.711178406807377,256,0.75
11,0.498974899686612,1,0.794425069417449,256,0.833333333333333
20,0.00894649559221437,0.555555555555556,1.04208238529951,4,0.75
23,0,0,2.49157967086189,16,0.5
8,0.5,1,0,4,0.5
3,0.00619195046439629,1,19.5330199082548,4,0.666666666666667
20,0.274052800896078,1,9.28769796056357,64,0.833333333333333
12,0.100506240726194,1,3.04788323934383,4,0.75
14,0.5,1,-2.46200646043358,256,0.75
7,0.5,1,0,4,0.5
11,0,0,4.27727317334446,4,0.666666666666667
22,0.496282124698492,1,4.60315955890838,1024,0.75
24,0.424640359553681,1,14.1270249244425,1024,0.75
2,0.5,1,0,1024,0.5
19,0,0,10.6356507000294,4,0.5
12,0.49760565855373,1,-1.80444462935347,1024,0.666666666666667
13,0.104372937293729,1,2.51633743870512,64,0.75
17,0,0,5.56491758736403,16,0.75
0,0.5,1,0,1024,0.666666666666667
10,0.00303154765397328,0.666666666666667,4.2690666163808,16,0.833333333333333
23,0,0,4.75412763010749,64,0.5
7,0.492988978021261,1,0.553759183883981,16,0.75
24,0.198952445108319,1,1.48896784642449,1024,0.666666666666667
23,0.285292670929661,1,6.22536122072575,1024,0.833333333333333
4,0.5,1,0,2,0.666666666666667
24,0,0,-3.34539378514553,64,0.75
8,0.491003148897886,1,0.843734285144255,16,0.833333333333333
7,0.237197724039829,1,1.76292950562458,2,0.833333333333333
25,0,0,6.41102237177381,2,0.75
6,0.241037848648884,1,1.5962315888039,64,0.5
5,0.5,1,0,64,0.5
2,0.5,1,0,4,0.833333333333333
2,0.5,1,0,16,0.75
20,0.474416730762187,1,3.73853579946157,256,0.666666666666667
18,0.480456895765769,1,-2.19853332595331,64,0.833333333333333
22,0,0,7.35450123057547,16,0.75
6,0.496424440860741,1,18.2847112069482,256,0.5
8,0.503326159264332,1,8.20234738390675,16,0.75
15,0,0,-1.29859119302647,2,0.75
9,0.501225238946002,1,5.82830772178528,256,0.833333333333333
14,0.483393896768648,1,3.58998221811281,1024,0.5
7,0.499843823207871,1,8.07028093693756,1024,0.75
15,0.447220920748954,1,2.41326947820072,1024,0.75
17,0.0181335692171605,1,4.86957115387286,4,0.666666666666667
2,0.5,1,0,4,0.75
3,0.5,1,0,4,0.5
10,0.502245874426326,1,11.4941870211668,256,0.75
10,0.0654264296086974,0.888888888888889,7.02929971409161,4,0.833333333333333
23,0,0,0.275190866947194,4,0.666666666666667
11,0.498110886565328,1,6.22291972596696,1024,0.666666666666667
7,0.457822862556764,1,11.8771071730491,16,0.5
17,0,0,7.9002108310913,4,0.5
11,0.446951640422511,1,4.80157388649279,1024,0.5
10,0.502784414306795,1,1.74050028041163,1024,0.833333333333333
20,0.292345601888004,1,7.80584460989426,1024,0.75
15,0.492580226303098,1,15.027830871935,1024,0.666666666666667
1,0.5,1,0,64,0.5
21,0,0,12.8997394140337,4,0.5
16,0,0,6.9931390529164,4,0.75
19,0.00164268348774558,0.333333333333333,8.36516826970349,4,0.5
9,0.0580863924517175,1,-6.11450161574884,4,0.666666666666667
18,0.403438249302911,1,5.23206535520879,256,0.75
1,0.5,1,0,16,0.75
1,0.495228657417603,1,1.76795905048427,16,0.666666666666667
0,0.5,1,0,16,0.833333333333333
3,0.5,1,0,4,0.833333333333333
8,0.49906224358223,1,0.817637015420384,64,0.833333333333333
24,0.0799176858255513,1,-5.46940714342476,1024,0.5
21,0.355998220659875,1,2.52448083448962,256,0.75
19,0.0723019670388091,0.888888888888889,5.56620420843375,2,0.5
23,0,0,3.84981355517129,4,0.666666666666667
2,0.5,1,0,2,0.833333333333333
6,0.498799168204317,1,3.73068851105502,1024,0.666666666666667
0,0.5,1,0,16,0.666666666666667
15,0.00931541990043262,1,3.1575521845501,16,0.75
14,0.214334856749717,1,6.2705172367272,4,0.666666666666667
6,0.49976569135694,1,-17.7678709837611,256,0.833333333333333
10,0.482717015587295,1,10.23327942343,64,0.5
14,0,0,6.25005572880545,2,0.5
5,0.5,1,0,16,0.833333333333333
5,0.5,1,-7.59269259254313,64,0.5
19,0,0,10.30105873537,4,0.666666666666667
1,0.5,1,0,16,0.5
24,0,0,5.00861863185688,4,0.833333333333333
17,0,0,-0.941686527861558,4,0.75
20,0,0,1.60619713052257,4,0.5
16,0.349090998066995,1,-0.831463152015922,16,0.666666666666667
18,0.0146858374005188,0.888888888888889,-6.37297909852177,2,0.75
13,0.483146433269514,1,0.170591657653883,1024,0.5
12,0.483822940768728,1,5.17784104754052,256,0.833333333333333
16,0,0,5.08543450458695,4,0.5
23,0.326434703285605,1,6.87910188220503,64,0.666666666666667
25,0.00183368024581227,0.222222222222222,16.108674683972,2,0.666666666666667
12,0.136322015895689,1,7.08215360675521,256,0.666666666666667
1,0.5,1,0,1024,0.5
22,0.212008666047663,1,5.36230366128864,64,0.666666666666667
23,0,0,15.1069290013486,16,0.5
8,0.000398724082934609,0.111111111111111,3.4571078157158,2,0.5
1,0.496196386974865,1,5.35228070741787,64,0.666666666666667
7,0,0,2.18932607293656,2,0.833333333333333
17,0.271795529184827,1,6.08798228113081,256,0.666666666666667
12,0.489253436621858,1,14.30531786442,256,0.75
3,0.499975592849681,1,-4.955316826604,256,0.833333333333333
4,0,0,7.93820782725118,2,0.833333333333333
9,4.90051945506224E-05,0.111111111111111,2.96395820623377,16,0.5
5,0.501825032379607,1,11.3077219753181,4,0.833333333333333
24,0.494755062731011,1,1.05099116021692,1024,0.75
20,0.417134991610875,1,2.77327751552719,256,0.5
4,0.501028927180609,1,4.20024832516072,64,0.833333333333333
3,0.5,1,0,4,0.5
5,0.5,1,0,16,0.666666666666667
9,0.500594569059604,1,15.4747897042838,256,0.5
18,0.0720124350529359,1,9.4243131567311,16,0.75
19,0.174931966880899,1,-0.405635001662744,64,0.75
1,0.499714277341461,1,-1.5647908369171,1024,0.5
9,0,0,6.91048692224343,2,0.833333333333333
6,0.5,1,0,256,0.75
4,0.5,1,0,64,0.666666666666667
20,0,0,8.51483038298755,4,0.75
12,0.493819360509834,1,17.6671362102311,256,0.666666666666667
16,0,0,-2.388607016265,4,0.666666666666667
7,0.5,1,0,256,0.666666666666667
12,0,0,-0.100698906007584,2,0.666666666666667
22,0,0,4.50955498373164,64,0.5
9,0.329577430326164,1,1.09229506726637,16,0.666666666666667
7,0.495507857166193,1,7.53770720249621,16,0.5
25,0,0,7.91428271792343,2,0.5
5,0.5,1,0,16,0.75
19,0.42947661429147,1,9.33632913467822,256,0.666666666666667
14,0.5,1,0,64,0.75
15,0.220320006956673,1,10.9983151097225,64,0.5
6,0.499468922828993,1,12.3572823770787,256,0.666666666666667
23,0,0,5.59936674729672,2,0.833333333333333
21,0.0275726435613905,1,2.89762444447449,64,0.833333333333333
10,0,0,9.46614564024283,2,0.666666666666667
8,0.5,1,0,1024,0.833333333333333
21,0.423634527358322,1,4.6670865656153,256,0.5
1,0.5,1,0,16,0.5
18,0.000206526228831062,0.111111111111111,-0.216983252880111,64,0.5
6,0.499097806474054,1,-1.85492663581383,16,0.75
14,0.0032213301615621,0.444444444444444,3.46266564494679,2,0.666666666666667
17,4.34792060696972E-05,0.111111111111111,2.02642981572136,64,0.5
3,0.5,1,0,256,0.666666666666667
11,0.164112263310072,1,6.263012370182,16,0.75
0,0.5,1,0,1024,0.5
12,0.000985610092647349,0.333333333333333,13.1025366163237,4,0.5
9,0.5,1,0,2,0.666666666666667
8,0.382019174329877,1,11.4351495360916,16,0.75
20,3.26094045522729E-05,0.111111111111111,9.99000518025374,16,0.75
1,0.5,1,0,256,0.5
9,0,0,4.71424051720021,2,0.833333333333333
5,0.5,1,0,64,0.5
17,0.494331065759637,1,1.5006675326348,256,0.75
2,0.501648170530711,1,5.03089436850453,256,0.666666666666667
23,0,0,-1.3791897848135,2,0.666666666666667
3,0.5,1,0,1024,0.75
18,0.00325374840610298,0.111111111111111,5.48695010048147,2,0.75
19,0,0,5.66825476163889,2,0.666666666666667
16,0.471836344268354,1,6.96571587275637,64,0.5
19,0.5,1,13.1834527855554,4,0.666666666666667
9,0.499309707081363,1,7.72018639906541,1024,0.5
3,0.5,1,0,64,0.5
3,0.5,1,0,1024,0.833333333333333
1,0.5,1,0,2,0.75
21,0.0718493880301746,1,10.0962727370544,16,0.75
12,0.5,1,0,16,0.5
14,0.500503236330192,1,1.46660352805727,1024,0.75
8,0.5,1,0,64,0.833333333333333
15,0.220316343318836,1,1.28544745522313,256,0.5
3,0.5,1,0,16,0.666666666666667
25,0,0,10.6128839927836,64,0.5
8,0.5,1,0,64,0.833333333333333
10,0.315703834201962,1,10.8771821985509,16,0.666666666666667
8,0.467942139471241,1,-4.72318870239468,256,0.5
22,0,0,4.42258992832476,64,0.75
25,4.34253951710961E-05,0.111111111111111,6.99141059708331,64,0.75
10,0.000569096118371993,0.222222222222222,9.44628788134083,4,0.833333333333333
20,0,0,10.3967511499066,2,0.833333333333333
8,0.499495023538419,1,3.9984953917398,256,0.5
18,0.487815134268224,1,12.3603038704893,16,0.833333333333333
16,0.499785288767089,1,2.86251230746136,1024,0.833333333333333
24,0.497969325093479,1,9.97642130171483,1024,0.666666666666667
17,0.324580929229027,1,2.74635247107247,1024,0.666666666666667
2,0.497278831823434,1,1.70578053125055,64,0.833333333333333
11,0,0,3.48706866603446,16,0.666666666666667
20,0,0,-0.427758018411323,16,0.666666666666667
23,0.0770588311908204,1,0.551813829482992,64,0.833333333333333
20,0.304351220730955,1,1.77377881485098,1024,0.833333333333333
5,0.5,1,0,1024,0.666666666666667
22,0.00663799703529948,0.444444444444444,5.71190106506424,64,0.666666666666667
11,0.495513096028862,1,0.350451960638796,1024,0.5
3,0.107517396844065,1,8.30507177900843,16,0.5
2,0.5,1,0,2,0.5
4,0.497811901691869,1,-0.910032305064516,1024,0.5
12,0.373229097849226,1,11.3647273932936,16,0.666666666666667
18,0,0,-2.6825408069171,64,0.666666666666667
15,0.5,1,0,1024,0.75
19,0.500737825873094,1,8.11963093144832,1024,0.833333333333333
1,0.5,1,0,4,0.75
15,0.00574883536524928,0.555555555555556,8.76447546207005,2,0.666666666666667
22,0,0,3.13775002073901,16,0.5
3,0.5,1,0,64,0.75
8,0,0,-1.77579026825247,2,0.5
14,0.269108919484859,1,4.47311400535933,256,0.75
17,0,0,-0.314460469318308,4,0.666666666666667
19,0,0,4.82828931516003,256,0.5
14,0.498970018256548,1,-11.3556077435519,1024,0.666666666666667
4,0.5,1,0,16,0.75
14,0.312248959210832,1,-0.551177520252509,256,0.666666666666667
5,0.0224335348174357,0.888888888888889,10.8546654514666,4,0.666666666666667
5,0.501056050006715,1,8.66478215975998,256,0.666666666666667
16,0.497710609300101,1,-2.29562907408501,256,0.833333333333333
19,0.324264663308436,1,4.976109709429,64,0.75
21,0.141777604183619,1,1.49986441162646,256,0.75
11,0.203778677462888,1,-2.00294427582145,16,0.833333333333333
22,0.394400023430864,1,7.54575927639063,256,0.833333333333333
17,0.00399094300281809,1,-2.61446805327595,64,0.666666666666667
21,0.000236198667513724,0.666666666666667,2.79666309157496,256,0.5
16,0.054551802391551,1,8.80899338595332,4,0.75
22,0,0,3.53563270908969,16,0.666666666666667
9,0.466148592958907,1,13.8506839138685,4,0.833333333333333
13,0,0,5.19851829585973,16,0.666666666666667
25,8.69584121393943E-05,0.222222222222222,-0.00667486854850799,64,0.5
4,0.5,1,0,4,0.75
18,0.499293404851693,1,3.09805544568661,1024,0.833333333333333
13,0.498925487437971,1,-0.583520831426886,64,0.833333333333333
10,0.498437290163474,1,6.23405968069791,256,0.666666666666667
25,0,0,9.18659911793014,64,0.5
19,0.000131414679019646,0.111111111111111,13.3005889827913,4,0.5
4,0.498653994066586,1,1.52779548142853,256,0.666666666666667
16,0,0,10.7323395550415,64,0.5
3,0.5,1,0,4,0.833333333333333
14,0.151870905333509,1,-0.384607125509023,2,0.75
2,0.5,1,0,256,0.833333333333333
22,0.396972537074461,1,6.81471730399733,256,0.833333333333333
5,0.5,1,0,256,0.666666666666667
17,0,0,9.52565387091087,64,0.5
11,0.5,1,0,64,0.5
22,0.181367997523986,1,4.97305988944833,256,0.5
15,5.86751158833539E-05,0.111111111111111,7.39695726984932,16,0.833333333333333
10,0.497900985072587,1,3.13932819207422,1024,0.666666666666667
20,0,0,5.54996084174935,4,0.666666666666667
25,0,0,4.45526683533595,2,0.75
19,0.49817359918094,1,2.15497449953245,1024,0.75
5,0.5,1,0,16,0.833333333333333
22,0.0274616721985143,0.444444444444444,2.91632771448425,2,0.833333333333333
20,0,0,1.27576863829565,2,0.666666666666667
15,0.439891511508576,1,14.2966167992877,64,0.666666666666667
24,0,0,-2.60843916121542,4,0.833333333333333
1,0.0560297139244508,0.111111111111111,1.28230343701375,2,0.833333333333333
17,0.000162804933640709,0.333333333333333,9.60247113565139,64,0.833333333333333
14,0.49653032302204,1,-0.354248085309157,64,0.666666666666667
24,0,0,7.5298894189316,16,0.666666666666667
11,0.000996810207336523,0.333333333333333,1.09857343127832,2,0.5
15,0,0,-1.51564651963868,2,0.833333333333333
10,0.438610966359794,1,8.29842940232875,64,0.75
12,0.45952669349692,1,-1.60349796885611,1024,0.5
4,0.5,1,0,1024,0.5
4,0.5,1,0,1024,0.833333333333333
9,0.5,1,0,256,0.833333333333333
10,0.497846090727933,1,1.33424106732949,64,0.833333333333333
18,0.489592108315326,1,4.05868251675458,256,0.666666666666667
4,0.5,1,0,4,0.5
25,0.0229400920533763,1,7.70155048058034,256,0.666666666666667
9,0.501321976061163,1,-3.00223598844917,64,0.833333333333333
21,0,0,7.07461603028024,64,0.666666666666667
1,0.5,1,0,64,0.75
22,0.451239395093187,1,-3.52356946286844,256,0.833333333333333
18,0,0,-3.97886471297239,2,0.833333333333333
0,0.5,1,0,1024,0.666666666666667
23,0.285983461714944,1,2.62086946024996,256,0.833333333333333
1,0.5,1,0,64,0.75
12,0.417027417027417,1,5.3837391774425,256,0.75
25,0,0,2.29199283581053,2,0.833333333333333
18,0,0,4.11788861788748,4,0.666666666666667
6,0.500610178757969,1,-3.47571580324968,256,0.833333333333333
21,0,0,10.5112057369558,16,0.833333333333333
1,0.5,1,0,2,0.833333333333333
2,0.5,1,0,2,0.833333333333333
9,0,0,5.53221010073596,4,0.833333333333333
21,0.00553396915106558,0.666666666666667,11.8894408803733,4,0.833333333333333
25,0,0,8.8958605699168,2,0.666666666666667
7,0.500248952933251,1,4.72749038848412,256,0.833333333333333
10,0.495886885272606,1,8.41937543053329,256,0.5
11,0.0722484070873702,1,13.4207818958022,4,0.75
24,0,0,3.396842643374,16,0.75
1,0.5,1,0,64,0.5
5,0.5,1,0,4,0.833333333333333
11,0.500481545109064,1,-0.616951827972979,1024,0.75
17,0,0,5.25800213794088,4,0.666666666666667
1,0.00371691941718704,0.555555555555556,-2.11919137613462,2,0.666666666666667
21,0.205762923629549,1,2.56206867890994,1024,0.75
4,0.5,1,0,4,0.666666666666667
9,0.0283174378900271,1,2.84343735655345,4,0.833333333333333
7,0.5,1,-6.8708604829539,2,0.5
18,0.00983519404572036,1,0.146792022847535,256,0.75
8,0.5,1,0,16,0.666666666666667
5,0.498980576005079,1,3.86162752415705,256,0.666666666666667
14,0,0,8.30925900139403,4,0.75
9,0,0,11.7954249436383,4,0.666666666666667
16,0.0770507349454718,1,9.05761602827373,2,0.833333333333333
8,0.493578239265526,1,0.988137680699597,256,0.666666666666667
25,0,0,2.26155591466821,4,0.666666666666667
21,0.256716461119796,1,7.57861404437425,64,0.75
1,0.5,1,0,16,0.75
10,0.451031544164004,1,12.1793086289386,16,0.75
13,0,0,-7.12927972901623,4,0.5
25,0.477209378586654,1,7.02411778237417,1024,0.833333333333333
9,0.5,1,0,2,0.666666666666667
11,0.183748845798707,1,15.5456461794383,2,0.75
18,0,0,4.28688577491378,4,0.666666666666667
5,0,0,1.76084785207644,4,0.75
8,0.5,1,0,4,0.5
7,0.499077409717951,1,-1.1337665140599,256,0.833333333333333
6,0.5,1,0,256,0.666666666666667
21,0,0,1.15189376611482,4,0.75
5,0.5,1,0,64,0.75
20,0.0012234211749737,0.222222222222222,3.28553438640302,16,0.666666666666667
10,0.127735068007096,1,4.29208452834827,4,0.5
19,0,0,6.35499828684552,2,0.5
10,0.5,1,0,256,0.666666666666667
8,0.00142115064196805,0.777777777777778,7.29991799754865,16,0.5
22,0.471965947143875,1,5.80493864959445,256,0.833333333333333
3,0.5,1,0,16,0.5
21,0,0,6.12623591030742,4,0.5
7,0.485242603207689,1,17.8859086093865,64,0.75
7,0.5,1,1.04086516902623,1024,0.5
3,0.5,1,-4.83106081525195,64,0.75
11,0.497067629930777,1,6.19690097727184,256,0.666666666666667
3,0,0,6.41889790169644,2,0.5
16,0,0,9.34622391041385,16,0.5
17,0.473564864542308,1,7.8595173713191,256,0.75
5,0.0824627110848282,1,9.38341465150734,4,0.5
2,0.501522723723255,1,12.8600264595552,1024,0.75
22,0,0,6.37589034974538,16,0.5
2,0.5,1,0,64,0.75
16,2.17396030348486E-05,0.111111111111111,4.22765456441991,16,0.75
15,0.500644348768415,1,5.35980216239068,1024,0.666666666666667
15,0,0,3.00801899758884,16,0.5
16,0.222959997396088,1,2.29106306520153,256,0.75
23,0.261084955379102,1,-1.12362033619078,1024,0.833333333333333
0,0.466939407341884,1,1.77838569400805,4,0.666666666666667
15,0.488255270210157,1,5.2086070336581,256,0.75
11,0.469725261999884,1,6.72040955531335,64,0.75
23,0.000447962990112235,0.333333333333333,1.24142621090771,256,0.5
17,0.00526071105238689,1,5.84929937755618,16,0.666666666666667
5,0.5,1,0,16,0.5
15,0.5,1,7.71666853305208,2,0.75
10,0.500208235722838,1,1.71704941610457,1024,0.75
18,0.49901232832861,1,3.7203602391593,1024,0.833333333333333
6,0.49906224358223,1,1.46367081076197,64,0.833333333333333
15,0.125557537912578,1,-1.41895915879462,2,0.666666666666667
24,0,0,17.3755219894069,16,0.75
5,0.00465549348230913,1,-3.07755189276792,16,0.5
15,0.497906020462411,1,14.3801949288938,256,0.75
12,0,0,0.426322529270899,2,0.666666666666667
4,0.5,1,0,16,0.5
12,0.0168500346912479,0.444444444444444,2.37456053981197,2,0.666666666666667
20,0.359687096529202,1,-2.56498866038938,256,0.75
10,0.497165615989835,1,9.02589477156719,256,0.5
17,0.0143250282569168,0.333333333333333,4.64741467626835,4,0.666666666666667
22,0,0,7.65000972908951,64,0.666666666666667
3,0.5,1,0,2,0.666666666666667
6,0.136715663031452,1,0.002429783259058,2,0.833333333333333
0,0.5,1,0,16,0.666666666666667
9,0.5,1,-2.09044237894722,64,0.833333333333333
17,0,0,6.12201262669529,4,0.75
3,0.07250804914909,1,-8.85073347812143,4,0.5
11,0.420509141503076,1,7.8989826380903,64,0.5
3,0.496228966101419,1,4.27489138131798,256,0.5
6,0.07401417883629,1,3.28018116098566,16,0.5
13,0.497486063517168,1,13.300359085091,1024,0.666666666666667
18,0,0,0.0305405326257651,2,0.666666666666667
14,0,0,3.10976200720775,16,0.666666666666667
4,0.496416430832091,1,6.20142472743685,1024,0.5
12,0,0,-5.02340947348182,16,0.666666666666667
12,0.0266318950529477,1,9.99097961495298,2,0.833333333333333
9,0.498860365464515,1,0.99620461995848,64,0.833333333333333
1,0.5,1,0,2,0.75
7,0.5,1,0,2,0.75
7,0.5,1,0,64,0.5
13,0,0,5.27917842193947,2,0.833333333333333
22,0.000247463499133878,0.444444444444444,7.82057083851357,64,0.833333333333333
8,0.305002370791845,1,-4.83672577502026,2,0.833333333333333
0,0.5,1,0,2,0.666666666666667
1,0.5,1,0,2,0.75
15,0.477798532517794,1,-1.04665482203227,256,0.666666666666667
11,0.498801115342469,1,9.32425719447806,256,0.75
7,0.5,1,0,2,0.833333333333333
5,0.500449341616848,1,0.693113212530817,64,0.833333333333333
2,0.5,1,0,1024,0.833333333333333
5,0.496408151297464,1,14.4214130500035,256,0.5
24,0.495358333528525,1,8.02152464713118,1024,0.833333333333333
22,0,0,4.84927772195345,2,0.666666666666667
22,0,0,-0.230290974885137,16,0.833333333333333
6,0.5,1,9.64449003052135,2,0.666666666666667
13,0.476300657040487,1,10.3890393590312,1024,0.666666666666667
24,0,0,6.16007395828497,4,0.5
7,0.492308537523349,1,-0.359989663716529,256,0.666666666666667
6,0.498687194175916,1,0.084252142820229,256,0.75
